,station_id,stationname,date,daytype,rides
261958,40660,Armitage,10/29/2009,W,"4,367"
261998,40660,Armitage,07/18/2005,W,"3,196"
262101,40660,Armitage,07/23/2002,W,"3,154"
262224,40660,Armitage,02/10/2012,W,"4,630"
262357,40660,Armitage,10/29/2007,W,"3,941"
262447,40660,Armitage,06/21/2015,U,"1,394"
262812,40660,Armitage,04/25/2005,W,"3,584"
262992,40660,Armitage,09/16/2008,W,"4,504"
263153,40660,Armitage,03/09/2006,W,"3,669"
263452,40660,Armitage,11/21/2016,W,"4,319"
263493,40660,Armitage,04/03/2015,W,"3,599"
263576,40660,Armitage,02/04/2014,W,"4,633"
263616,40660,Armitage,06/04/2012,W,"4,604"
263648,40660,Armitage,11/20/2003,W,"3,763"
263698,40660,Armitage,03/05/2012,W,"3,619"
263737,40660,Armitage,08/24/2011,W,"4,055"
264017,40660,Armitage,07/10/2007,W,"3,243"
264304,40660,Armitage,10/14/2015,W,"4,808"
264310,40660,Armitage,05/18/2008,U,"1,629"
264422,40660,Armitage,05/06/2002,W,"3,534"
264572,40660,Armitage,02/25/2008,W,"3,547"
264783,40660,Armitage,11/04/2009,W,"4,214"
264853,40660,Armitage,12/12/2010,U,"1,055"
